Date,Station,Latitude,Longitude,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
2011-05-09,1,41.995,-87.933,73,47,60.0, 4,45,53,5, 0,0438,1858,RA,0,M,0.0,0.0,29.15,29.89,14.3,11,14.7
2011-05-09,2,41.786,-87.752,74,51,62.5,M,46,55,2, 0,-,-, ,M,M,M,0.0,29.21,29.89,15.3,12,15.6
2011-05-10,1,41.995,-87.933,90,62,76.0,20,61,66,0,11,0437,1859, ,0,M,0.0,0.0,29.00,29.72,6.2,14,8.6
2011-05-10,2,41.786,-87.752,91,64,77.5,M,60,66,0,13,-,-,HZ,M,M,M,0.0,29.06,29.71,7.3,17,8.6
2011-05-11,1,41.995,-87.933,87,63,75.0,18,66,68,0,10,0436,1860,TS TSRA BR HZ,0,M,0.0,0.13,29.10,29.80,3.5,14,6.6
2011-05-11,2,41.786,-87.752,88,67,77.5,M,65,69,0,13,-,-,BR HZ,M,M,M,0.28,29.16,29.78,4.4,14,6.4
2011-05-12,1,41.995,-87.933,86,58,72.0,15,63,66,0, 7,0435,1901,TS TSRA BR,0,M,0.0,0.29,29.08,29.79,5.6,19,8.1
2011-05-12,2,41.786,-87.752,87,63,75.0,M,61,66,0,10,-,-,TS BR HZ,M,M,M,0.02,29.13,29.78,4.3,19,7.4
2011-05-13,1,41.995,-87.933,77,47,62.0, 4,54,56,3, 0,0434,1902,RA BR,0,M,0.0,0.02,29.00,29.73,10.1,3,11.0
2011-05-13,2,41.786,-87.752,77,47,62.0,M,54,57,3, 0,-,-, ,M,M,M,0.01,29.07,29.71,10.5,1,11.5
2011-05-14,1,41.995,-87.933,53,45,49.0,-9,47,48,16, 0,0433,1903,RA BR,0,M,0.0,0.31,29.01,29.73,16.7,2,16.9
2011-05-14,2,41.786,-87.752,51,46,48.5,M,46,47,16, 0,-,-,RA DZ BR,M,M,M,0.43,29.05,29.72,17.0,1,17.2
2011-05-15,1,41.995,-87.933,46,41,43.5,-14,36,41,21, 0,0432,1904,RA BR,0,M,0.0,0.31,29.15,29.86,21.4,2,21.4
2011-05-15,2,41.786,-87.752,48,42,45.0,M,38,42,20, 0,-,-,RA BR,M,M,M,0.37,29.19,29.84,18.8,1,18.9
2011-05-16,1,41.995,-87.933,52,37,44.5,-14,30,40,20, 0,0431,1905, ,0,M,0.0,0.0,29.28,30.01,13.5,2,13.9
2011-05-16,2,41.786,-87.752,53,40,46.5,M,31,40,18, 0,-,-, ,M,M,M,0.0,29.34,30.01,13.9,1,14.1
2011-05-17,1,41.995,-87.933,60,40,50.0,-9,33,43,15, 0,0430,1906, ,0,M,0.0,0.0,29.21,29.96,12.2,3,12.7
2011-05-17,2,41.786,-87.752,60,40,50.0,M,35,44,15, 0,-,-, ,M,M,M,0.0,29.27,29.95,13.1,2,13.6
2011-05-18,1,41.995,-87.933,57,49,53.0,-7,48,49,12, 0,0429,1907,RA DZ BR,0,M,0.0,0.07,29.16,29.89,6.2,2,7.1
2011-05-18,2,41.786,-87.752,61,50,55.5,M,49,51,9, 0,-,-,RA BR HZ,M,M,M,0.03,29.21,29.88,6.6,1,7.0
2011-05-19,1,41.995,-87.933,72,49,60.5, 1,53,56,4, 0,0428,1908,BR HZ,0,M,0.0,0.0,29.29,30.00,3.6,2,5.8
2011-05-19,2,41.786,-87.752,73,50,61.5,M,53,55,3, 0,-,-,BR HZ VCFG,M,M,M,0.0,29.36,30.00,3.0,2,5.0
2011-05-20,1,41.995,-87.933,73,50,61.5, 1,54,57,3, 0,0427,1909,BR,0,M,0.0,0.0,29.30,30.03,5.5,6,6.0
2011-05-20,2,41.786,-87.752,72,50,61.0,M,53,56,4, 0,-,-,BR,M,M,M,0.0,29.36,30.03,5.4,7,6.2
2011-05-21,1,41.995,-87.933,75,50,62.5, 2,59,62,2, 0,0426,1910,BR,0,M,0.0,0.01,29.13,29.87,7.0,15,8.1
2011-05-21,2,41.786,-87.752,76,51,63.5,M,59,62,1, 0,-,-,HZ,M,M,M,0.0,29.20,29.87,8.1,15,9.0
2011-05-22,1,41.995,-87.933,87,61,74.0,13,60,64,0, 9,0425,1911,TSRA RA BR,0,M,  T,0.58,28.95,29.70,10.3,19,11.4
2011-05-22,2,41.786,-87.752,88,65,76.5,M,59,65,0,12,-,-,TSRA,M,M,M,0.12,29.02,29.69,11.2,18,11.6
2011-05-23,1,41.995,-87.933,79,60,69.5, 9,59,64,0, 5,0425,1912, ,0,M,0.0,0.0,28.92,29.62,10.0,25,11.3
2011-05-23,2,41.786,-87.752,80,65,72.5,M,59,64,0, 8,-,-, ,M,M,M,0.0,28.98,29.61,11.3,24,12.5
2011-05-24,1,41.995,-87.933,66,47,56.5,-5,47,51,8, 0,0424,1913, ,0,M,0.0,0.11,29.15,29.86,12.0,4,12.4
2011-05-24,2,41.786,-87.752,69,48,58.5,M,47,53,6, 0,-,-, ,M,M,M,0.01,29.21,29.84,11.1,3,11.5
2011-05-25,1,41.995,-87.933,67,47,57.0,-5,52,53,8, 0,0423,1914,TSRA RA BR,0,M,0.0,2.24,28.92,29.67,10.7,3,11.7
2011-05-25,2,41.786,-87.752,75,49,62.0,M,53,55,3, 0,-,-,TSRA RA BR,M,M,M,1.9,28.97,29.65,7.8,3,10.1
2011-05-26,1,41.995,-87.933,49,43,46.0,-16,40,43,19, 0,0422,1915,RA BR,0,M,0.0,1.06,29.15,29.84,17.7,2,17.8
2011-05-26,2,41.786,-87.752,50,43,46.5,M,40,43,18, 0,-,-,RA BR,M,M,M,0.61,29.19,29.83,18.8,1,18.9
2011-05-27,1,41.995,-87.933,58,40,49.0,-13,41,46,16, 0,0422,1916,RA,0,M,0.0,0.0,29.21,29.93,7.3,5,8.7
2011-05-27,2,41.786,-87.752,58,42,50.0,M,41,46,15, 0,-,-,RA,M,M,M,0.01,29.27,29.94,6.6,4,8.0
2011-05-28,1,41.995,-87.933,62,51,56.5,-6,55,55,8, 0,0421,1916,RA BR,0,M,0.0,0.12,29.10,29.83,6.0,18,6.7
2011-05-28,2,41.786,-87.752,64,52,58.0,M,55,57,7, 0,-,-,TSRA RA DZ BR HZ,M,M,M,0.23,29.16,29.83,4.4,18,5.8
2011-05-29,1,41.995,-87.933,70,52,61.0,-3,59,60,4, 0,0421,1917,TS RA FG+ FG BR,0,M,0.0,1.88,29.16,29.86,3.6,11,5.7
2011-05-29,2,41.786,-87.752,72,57,64.5,M,60,61,0, 0,-,-,TSRA RA FG+ BR,M,M,M,0.92,29.23,29.86,3.6,11,6.6
2011-05-30,1,41.995,-87.933,88,56,72.0, 8,65,69,0, 7,0420,1918, ,0,M,0.0,0.0,29.26,29.97,12.4,20,12.8
2011-05-30,2,41.786,-87.752,90,65,77.5,M,65,70,0,13,-,-, ,M,M,M,0.0,29.33,29.96,11.2,19,11.6
2011-05-31,1,41.995,-87.933,85,69,77.0,13,64,68,0,12,0420,1919,TS,0,M,0.0,0.08,29.34,30.04,12.4,22,13.2
2011-05-31,2,41.786,-87.752,88,69,78.5,M,65,70,0,14,-,-,RA,M,M,M,0.0,29.41,30.02,12.4,22,13.2
2011-06-01,1,41.995,-87.933,81,59,70.0, 6,49,59,0, 5,0419,1920, ,0,M,0.0,0.0,29.44,30.17,10.7,27,10.5
2011-06-01,2,41.786,-87.752,82,63,72.5,M,49,59,0, 8,-,-, ,M,M,M,0.0,29.51,30.15,11.5,26,11.5
2011-06-02,1,41.995,-87.933,69,56,62.5,-1,44,53,2, 0,0419,1920,RA,0,M,0.0,0.02,29.45,30.19,9.0,6,9.4
2011-06-02,2,41.786,-87.752,69,57,63.0,M,45,53,2, 0,-,-,RA,M,M,M,0.0,29.51,30.18,8.9,6,9.6
2011-06-03,1,41.995,-87.933,87,55,71.0, 7,62,67,0, 6,0418,1921, ,0,M,0.0,0.01,29.31,30.04,10.8,17,11.5
2011-06-03,2,41.786,-87.752,88,57,72.5,M,61,67,0, 8,-,-,RA,M,M,M,0.18,29.37,30.03,10.0,16,10.6
2011-06-04,1,41.995,-87.933,92,64,78.0,14,64,68,0,13,0418,1922,TSRA,0,M,0.0,0.18,29.31,30.02,1.4,26,8.5
2011-06-04,2,41.786,-87.752,91,67,79.0,M,64,69,0,14,-,-, ,M,M,M,0.5,29.38,30.00,3.0,26,8.1
2011-06-05,1,41.995,-87.933,85,60,72.5, 8,55,62,0, 8,0417,1923, ,0,M,0.0,0.0,29.36,30.08,3.1,7,5.4
2011-06-05,2,41.786,-87.752,84,63,73.5,M,55,62,0, 9,-,-, ,M,M,M,0.01,29.41,30.06,2.7,8,5.0
2011-06-06,1,41.995,-87.933,93,60,76.5,11,64,69,0,12,0417,1923, ,0,M,0.0,0.0,29.15,29.89,8.5,20,9.7
2011-06-06,2,41.786,-87.752,94,62,78.0,M,63,69,0,13,-,-, ,M,M,M,0.0,29.22,29.88,7.8,20,8.6
2011-06-07,1,41.995,-87.933,96,75,85.5,20,65,72,0,21,0417,1924, ,0,M,0.0,0.0,29.11,29.82,10.3,23,10.6
2011-06-07,2,41.786,-87.752,96,77,86.5,M,64,72,0,22,-,-, ,M,M,M,0.0,29.18,29.80,9.7,23,10.1
2011-06-08,1,41.995,-87.933,95,66,80.5,15,64,71,0,16,0417,1925,TSRA,0,M,0.0,0.17,29.13,29.81,11.6,24,13.4
2011-06-08,2,41.786,-87.752,96,67,81.5,M,63,71,0,17,-,-,TSRA BR,M,M,M,0.69,29.20,29.80,9.3,23,12.1
2011-06-09,1,41.995,-87.933,69,50,59.5,-6,52,55,5, 0,0416,1925,TSRA RA BR,0,M,  T,0.93,29.28,30.00,8.0,4,12.5
2011-06-09,2,41.786,-87.752,69,52,60.5,M,54,56,4, 0,-,-,TSRA BR,M,M,M,2.17,29.34,29.98,7.0,4,12.0
2011-06-10,1,41.995,-87.933,69,51,60.0,-7,56,57,5, 0,0416,1926,RA BR HZ,0,M,0.0,0.52,29.21,29.94,6.4,3,8.0
2011-06-10,2,41.786,-87.752,71,51,61.0,M,56,58,4, 0,-,-,TS TSRA BR HZ,M,M,M,0.44,29.26,29.92,6.1,1,7.5
2011-06-11,1,41.995,-87.933,62,52,57.0,-10,54,55,8, 0,0416,1926,RA DZ FG+ FG BR,0,M,0.0,0.03,29.24,29.95,4.7,5,5.7
2011-06-11,2,41.786,-87.752,65,53,59.0,M,54,56,6, 0,-,-,TSRA RA DZ BR,M,M,M,0.1,29.29,29.94,5.4,2,5.8
2011-06-12,1,41.995,-87.933,64,50,57.0,-11,45,52,8, 0,0416,1927,BR,0,M,0.0,0.0,29.38,30.10,8.3,3,8.9
2011-06-12,2,41.786,-87.752,64,51,57.5,M,45,52,7, 0,-,-, ,M,M,M,0.0,29.44,30.09,9.4,2,9.9
2011-06-13,1,41.995,-87.933,72,54,63.0,-5,43,53,2, 0,0416,1927, ,0,M,0.0,0.0,29.39,30.11,7.5,6,7.8
2011-06-13,2,41.786,-87.752,71,56,63.5,M,43,53,1, 0,-,-, ,M,M,M,0.0,29.44,30.11,8.0,6,8.7
2011-06-14,1,41.995,-87.933,77,53,65.0,-3,49,56,0, 0,0416,1928, ,0,M,0.0,0.0,29.25,30.01,7.8,9,8.6
2011-06-14,2,41.786,-87.752,77,58,67.5,M,49,57,0, 3,-,-, ,M,M,M,0.0,29.31,30.00,7.8,9,8.3
2011-06-15,1,41.995,-87.933,71,57,64.0,-4,59,61,1, 0,0416,1928,TSRA RA BR,0,M,0.0,0.8,29.00,29.73,9.2,15,11.2
2011-06-15,2,41.786,-87.752,72,57,64.5,M,59,62,0, 0,-,-,TSRA RA BR,M,M,M,0.84,29.07,29.73,8.4,16,11.2
2011-06-16,1,41.995,-87.933,81,61,71.0, 2,59,63,0, 6,0416,1929,RA BR,0,M,0.0,0.04,29.05,29.76,5.5,29,7.5
2011-06-16,2,41.786,-87.752,81,62,71.5,M,59,63,0, 7,-,-,RA BR,M,M,M,0.03,29.12,29.75,6.6,26,9.1
2011-06-17,1,41.995,-87.933,82,60,71.0, 2,60,64,0, 6,0416,1929, ,0,M,0.0,0.0,29.13,29.83,5.8,6,6.6
2011-06-17,2,41.786,-87.752,82,64,73.0,M,60,65,0, 8,-,-, ,M,M,M,0.0,29.18,29.81,5.3,7,6.2
2011-06-18,1,41.995,-87.933,84,61,72.5, 3,62,65,0, 8,0416,1929, ,0,M,0.0,0.0,29.10,29.82,4.6,6,6.4
2011-06-18,2,41.786,-87.752,83,63,73.0,M,62,66,0, 8,-,-, ,M,M,M,0.0,29.16,29.80,4.5,8,6.4
2011-06-19,1,41.995,-87.933,81,63,72.0, 2,65,68,0, 7,0416,1930, ,0,M,0.0,0.0,29.03,29.75,4.1,11,5.2
2011-06-19,2,41.786,-87.752,83,65,74.0,M,65,69,0, 9,-,-,BR,M,M,M,0.0,29.08,29.73,3.7,14,4.9
2011-06-20,1,41.995,-87.933,79,65,72.0, 2,67,69,0, 7,0416,1930,TSRA RA BR,0,M,0.0,0.18,29.01,29.72,6.2,16,8.1
2011-06-20,2,41.786,-87.752,80,69,74.5,M,67,69,0,10,-,-,TSRA BR,M,M,M,1.23,29.07,29.70,8.0,16,9.5
2011-06-21,1,41.995,-87.933,89,66,77.5, 8,70,72,0,13,0416,1930,RA BR SQ,0,M,0.0,0.45,28.92,29.64,11.5,18,12.1
2011-06-21,2,41.786,-87.752,89,69,79.0,M,70,73,0,14,-,-,TSRA RA BR,M,M,M,0.08,28.98,29.63,11.0,18,11.8
2011-06-22,1,41.995,-87.933,73,64,68.5,-1,63,65,0, 4,0417,1931,RA,0,M,0.0,0.02,28.89,29.59,12.6,21,13.4
2011-06-22,2,41.786,-87.752,75,66,70.5,M,62,65,0, 6,-,-, ,M,M,M,0.02,28.95,29.59,12.9,21,13.4
2011-06-23,1,41.995,-87.933,71,62,66.5,-3,59,62,0, 2,0417,1931,RA BR,0,M,0.0,0.01,28.90,29.60,11.4,26,12.7
2011-06-23,2,41.786,-87.752,72,63,67.5,M,60,63,0, 3,-,-,RA BR,M,M,M,0.05,28.96,29.60,12.6,26,13.5
2011-06-24,1,41.995,-87.933,68,60,64.0,-7,56,59,1, 0,0417,1931, ,0,M,0.0,0.0,29.08,29.76,9.4,29,9.6
2011-06-24,2,41.786,-87.752,68,60,64.0,M,55,59,1, 0,-,-, ,M,M,M,0.0,29.13,29.76,8.5,29,8.7
2011-06-25,1,41.995,-87.933,79,58,68.5,-2,53,60,0, 4,0417,1931, ,0,M,0.0,0.0,29.21,29.92,2.5,10,4.6
2011-06-25,2,41.786,-87.752,78,61,69.5,M,52,60,0, 5,-,-,RA,M,M,M,0.0,29.28,29.91,3.9,9,5.8
2011-06-26,1,41.995,-87.933,81,57,69.0,-2,53,60,0, 4,0418,1931, ,0,M,0.0,0.0,29.23,29.94,5.8,9,6.9
2011-06-26,2,41.786,-87.752,80,64,72.0,M,53,61,0, 7,-,-, ,M,M,M,0.0,29.28,29.93,6.5,9,7.0
2011-06-27,1,41.995,-87.933,81,65,73.0, 2,63,67,0, 8,0418,1931,RA HZ,0,M,0.0,0.03,29.08,29.80,6.9,21,10.8
2011-06-27,2,41.786,-87.752,80,67,73.5,M,64,67,0, 9,-,-,RA BR,M,M,M,0.14,29.15,29.79,6.4,21,9.2
2011-06-28,1,41.995,-87.933,81,63,72.0, 1,54,61,0, 7,0419,1931, ,0,M,0.0,0.0,29.28,29.98,9.1,30,9.6
2011-06-28,2,41.786,-87.752,81,65,73.0,M,53,61,0, 8,-,-, ,M,M,M,0.0,29.34,29.97,7.2,30,8.6
2011-06-29,1,41.995,-87.933,81,59,70.0,-1,56,62,0, 5,0419,1931, ,0,M,0.0,0.0,29.35,30.06,3.7,8,5.4
2011-06-29,2,41.786,-87.752,80,63,71.5,M,55,62,0, 7,-,-, ,M,M,M,0.0,29.41,30.04,3.9,8,5.9
2011-06-30,1,41.995,-87.933,88,60,74.0, 2,62,67,0, 9,0419,1931, ,0,M,0.0,0.0,29.28,30.00,8.2,17,9.4
2011-06-30,2,41.786,-87.752,89,66,77.5,M,61,67,0,13,-,-,TS TSRA RA VCTS,M,M,M,0.03,29.34,29.99,9.2,16,10.6
2011-07-01,1,41.995,-87.933,89,72,80.5, 9,62,68,0,16,0420,1931, ,0,M,0.0,0.0,29.24,29.96,14.3,18,14.9
2011-07-01,2,41.786,-87.752,89,70,79.5,M,63,68,0,15,-,-,TS RA,M,M,M,0.01,29.31,29.95,10.4,18,10.8
2011-07-02,1,41.995,-87.933,94,71,82.5,11,70,74,0,18,0420,1931,BR,0,M,0.0,0.0,29.25,29.95,3.9,24,8.3
2011-07-02,2,41.786,-87.752,93,73,83.0,M,71,74,0,18,-,-,BR,M,M,M,0.0,29.31,29.94,3.1,23,7.5
2011-07-03,1,41.995,-87.933,84,69,76.5, 5,57,65,0,12,0421,1931, ,0,M,0.0,0.0,29.28,29.98,4.7,2,5.9
2011-07-03,2,41.786,-87.752,86,70,78.0,M,58,65,0,13,-,-, ,M,M,M,0.0,29.33,29.96,4.4,3,6.1
2011-07-04,1,41.995,-87.933,89,65,77.0, 5,55,64,0,12,0422,1930, ,0,M,0.0,0.0,29.26,29.97,2.9,5,4.3
2011-07-04,2,41.786,-87.752,88,68,78.0,M,53,63,0,13,-,-,FU,M,M,M,0.0,29.32,29.95,3.3,7,4.5
2011-07-05,1,41.995,-87.933,91,68,79.5, 8,60,68,0,15,0422,1930, ,0,M,0.0,0.0,29.25,29.96,5.2,28,6.2
2011-07-05,2,41.786,-87.752,92,67,79.5,M,59,68,0,15,-,-, ,M,M,M,0.0,29.31,29.94,4.9,26,5.6
2011-07-06,1,41.995,-87.933,86,70,78.0, 6,61,67,0,13,0423,1930, ,0,M,0.0,0.0,29.27,29.97,5.7,4,7.5
2011-07-06,2,41.786,-87.752,87,71,79.0,M,60,67,0,14,-,-, ,M,M,M,0.0,29.33,29.95,5.9,4,7.3
2011-07-07,1,41.995,-87.933,82,63,72.5, 1,53,62,0, 8,0423,1930,RA,0,M,0.0,0.0,29.22,29.95,5.1,7,6.2
2011-07-07,2,41.786,-87.752,81,66,73.5,M,55,63,0, 9,-,-,RA,M,M,M,0.07,29.28,29.93,5.7,7,7.1
2011-07-08,1,41.995,-87.933,86,61,73.5, 1,51,62,0, 9,0424,1929, ,0,M,0.0,0.0,29.17,29.88,5.1,6,6.0
2011-07-08,2,41.786,-87.752,86,65,75.5,M,52,63,0,11,-,-, ,M,M,M,0.0,29.22,29.86,5.2,4,6.5
2011-07-09,1,41.995,-87.933,91,61,76.0, 3,58,66,0,11,0425,1929, ,0,M,0.0,0.0,29.21,29.92,5.2,19,5.9
2011-07-09,2,41.786,-87.752,90,67,78.5,M,60,68,0,14,-,-, ,M,M,M,0.0,29.27,29.90,5.4,18,6.5
2011-07-10,1,41.995,-87.933,91,74,82.5,10,68,72,0,18,0425,1929,HZ,0,M,0.0,0.0,29.18,29.89,9.3,19,9.7
2011-07-10,2,41.786,-87.752,91,75,83.0,M,67,72,0,18,-,-,HZ,M,M,M,0.0,29.23,29.87,7.8,19,8.1
2011-07-11,1,41.995,-87.933,88,71,79.5, 7,71,74,0,15,0426,1928,HZ,0,M,0.0,0.39,29.12,29.82,5.5,25,8.5
2011-07-11,2,41.786,-87.752,90,70,80.0,M,70,74,0,15,-,-,TSRA BR,M,M,M,0.13,29.18,29.81,5.3,24,8.0
2011-07-12,1,41.995,-87.933,87,70,78.5, 6,63,69,0,14,0427,1928,RA,0,M,0.0,0.01,29.25,29.94,5.6,2,7.7
2011-07-12,2,41.786,-87.752,88,71,79.5,M,64,69,0,15,-,-,RA,M,M,M,0.01,29.31,29.92,4.5,4,7.0
2011-07-13,1,41.995,-87.933,74,63,68.5,-4,57,62,0, 4,0428,1927, ,0,M,0.0,0.0,29.35,30.06,10.5,4,10.9
2011-07-13,2,41.786,-87.752,74,66,70.0,M,57,63,0, 5,-,-, ,M,M,M,0.0,29.40,30.04,11.6,4,12.2
2011-07-14,1,41.995,-87.933,82,59,70.5,-2,56,63,0, 6,0428,1927, ,0,M,0.0,0.0,29.30,30.02,6.5,10,8.0
2011-07-14,2,41.786,-87.752,82,65,73.5,M,56,63,0, 9,-,-, ,M,M,M,0.0,29.35,30.00,7.3,9,8.7
2011-07-15,1,41.995,-87.933,87,70,78.5, 5,60,66,0,14,0429,1926, ,0,M,0.0,0.0,29.27,29.98,5.4,9,6.7
2011-07-15,2,41.786,-87.752,86,71,78.5,M,60,67,0,14,-,-, ,M,M,M,0.0,29.33,29.96,6.2,10,6.8
2011-07-16,1,41.995,-87.933,89,71,80.0, 6,61,68,0,15,0430,1925,RA,0,M,0.0,0.0,29.32,30.02,3.4,19,4.3
2011-07-16,2,41.786,-87.752,90,74,82.0,M,60,68,0,17,-,-, ,M,M,M,0.0,29.38,30.00,2.5,19,2.7
2011-07-17,1,41.995,-87.933,95,69,82.0, 8,69,74,0,17,0431,1925, ,0,M,0.0,0.0,29.35,30.06,6.2,22,6.4
2011-07-17,2,41.786,-87.752,95,74,84.5,M,69,74,0,20,-,-, ,M,M,M,0.0,29.41,30.04,6.8,23,7.2
2011-07-18,1,41.995,-87.933,92,80,86.0,12,75,78,0,21,0432,1924,RA HZ,0,M,0.0,0.01,29.23,29.96,10.6,25,10.8
2011-07-18,2,41.786,-87.752,93,81,87.0,M,74,77,0,22,-,-,HZ,M,M,M,0.0,29.29,29.94,11.2,24,11.7
2011-07-19,1,41.995,-87.933,93,78,85.5,12,72,76,0,21,0433,1923, ,0,M,0.0,0.0,29.17,29.89,4.5,7,6.2
2011-07-19,2,41.786,-87.752,92,79,85.5,M,73,77,0,21,-,-,BR,M,M,M,0.0,29.23,29.86,3.2,6,6.6
2011-07-20,1,41.995,-87.933,99,73,86.0,12,73,77,0,21,0433,1923,BR HZ,0,M,0.0,0.02,29.08,29.80,9.0,23,10.7
2011-07-20,2,41.786,-87.752,100,77,88.5,M,73,77,0,24,-,-,TS,M,M,M,0.0,29.15,29.78,7.6,23,9.9
2011-07-21,1,41.995,-87.933,99,75,87.0,13,70,76,0,22,0434,1922,TS,0,M,0.0,0.02,29.10,29.80,6.2,28,8.8
2011-07-21,2,41.786,-87.752,101,82,91.5,M,72,77,0,27,-,-, ,M,M,M,0.0,29.16,29.77,5.3,26,10.0
2011-07-22,1,41.995,-87.933,88,70,79.0, 5,70,73,0,14,0435,1921,TS TSRA RA BR,0,M,0.0,1.55,29.18,29.88,1.7,9,9.0
2011-07-22,2,41.786,-87.752,100,71,85.5,M,70,74,M,M,-,-,TS TSRA BR,M,M,M,0.14,29.23,29.86,3.8,10,8.2
2011-07-23,1,41.995,-87.933,87,70,78.5, 5,70,73,0,14,0436,1920,TS TSRA RA BR,0,M,0.0,6.86,29.23,29.95,0.8,30,5.3
2011-07-23,2,41.786,-87.752,87,70,78.5,M,70,73,0,14,-,-,TSRA RA BR VCTS,M,M,M,0.04,29.28,29.93,0.7,20,4.9
2011-07-24,1,41.995,-87.933,87,72,79.5, 6,70,73,0,15,0437,1919,TS TSRA BR,0,M,0.0,0.18,29.26,29.97,1.5,23,6.4
2011-07-24,2,41.786,-87.752,87,72,79.5,M,69,72,0,15,-,-,TS TSRA VCFG,M,M,M,0.02,29.32,29.95,0.7,20,5.7
2011-07-25,1,41.995,-87.933,88,73,80.5, 7,66,71,0,16,0438,1918, ,0,M,0.0,0.0,29.20,29.91,3.4,32,6.5
2011-07-25,2,41.786,-87.752,90,73,81.5,M,67,71,0,17,-,-, ,M,M,M,0.01,29.25,29.89,2.1,35,6.1
2011-07-26,1,41.995,-87.933,83,71,77.0, 3,63,68,0,12,0439,1918, ,0,M,0.0,0.0,29.18,29.88,6.3,5,8.5
2011-07-26,2,41.786,-87.752,85,72,78.5,M,62,68,0,14,-,-, ,M,M,M,0.01,29.23,29.86,5.9,6,8.0
2011-07-27,1,41.995,-87.933,90,68,79.0, 5,66,70,0,14,0440,1917,TS TSRA,0,M,0.0,0.71,29.13,29.85,6.2,16,9.5
2011-07-27,2,41.786,-87.752,92,72,82.0,M,66,71,0,17,-,-,TS BR,M,M,M,0.0,29.21,29.84,6.0,16,9.9
2011-07-28,1,41.995,-87.933,87,73,80.0, 6,71,74,0,15,0441,1916,TSRA RA BR,0,M,0.0,0.7,29.20,29.89,3.2,23,6.8
2011-07-28,2,41.786,-87.752,88,74,81.0,M,71,74,0,16,-,-,TS RA,M,M,M,0.0,29.26,29.87,3.3,21,6.8
2011-07-29,1,41.995,-87.933,86,71,78.5, 5,67,71,0,14,0442,1915,BR,0,M,0.0,0.7,29.28,29.98,4.3,4,5.9
2011-07-29,2,41.786,-87.752,86,74,80.0,M,69,72,0,15,-,-,TSRA BR,M,M,M,0.36,29.34,29.96,3.5,4,5.6
2011-07-30,1,41.995,-87.933,91,67,79.0, 5,64,70,0,14,0443,1914, ,0,M,0.0,0.0,29.35,30.05,2.4,13,3.4
2011-07-30,2,41.786,-87.752,91,68,79.5,M,65,71,0,15,-,-, ,M,M,M,0.0,29.41,30.03,2.0,11,3.4
2011-07-31,1,41.995,-87.933,90,68,79.0, 5,69,73,0,14,0444,1913, ,0,M,0.0,0.0,29.35,30.06,4.9,25,5.0
2011-07-31,2,41.786,-87.752,91,73,82.0,M,69,73,0,17,-,-, ,M,M,M,0.0,29.41,30.04,4.5,23,5.0
2011-08-01,1,41.995,-87.933,91,74,82.5,10,72,75,0,18,0445,1911, ,0,M,0.0,0.0,29.28,29.99,4.2,27,4.9
2011-08-01,2,41.786,-87.752,91,76,83.5,M,71,75,0,19,-,-,BR HZ,M,M,M,0.0,29.33,29.97,3.1,25,5.9
2011-08-02,1,41.995,-87.933,93,74,83.5,11,73,76,0,19,0446,1910, ,0,M,0.0,0.43,29.04,29.77,8.3,21,9.1
2011-08-02,2,41.786,-87.752,93,74,83.5,M,73,77,0,19,-,-,TS TSRA HZ,M,M,M,0.28,29.10,29.75,8.0,20,8.5
2011-08-03,1,41.995,-87.933,86,72,79.0, 6,67,71,0,14,0447,1909, ,0,M,0.0,0.0,29.11,29.81,6.9,2,8.0
2011-08-03,2,41.786,-87.752,87,73,80.0,M,66,71,0,15,-,-,BR,M,M,M,0.0,29.16,29.78,9.6,1,10.3
2011-08-04,1,41.995,-87.933,84,69,76.5, 4,66,69,0,12,0448,1908, ,0,M,0.0,0.0,29.25,29.94,5.3,5,6.0
2011-08-04,2,41.786,-87.752,82,69,75.5,M,67,70,0,11,-,-, ,M,M,M,0.0,29.30,29.92,4.8,5,6.7
2011-08-05,1,41.995,-87.933,83,69,76.0, 3,68,71,0,11,0449,1907,RA,0,M,0.0,0.0,29.21,29.93,4.0,5,5.5
2011-08-05,2,41.786,-87.752,84,70,77.0,M,68,71,0,12,-,-, ,M,M,M,0.0,29.26,29.91,5.2,7,6.0
2011-08-06,1,41.995,-87.933,85,72,78.5, 6,70,72,0,14,0450,1906,RA BR,0,M,0.0,0.18,29.10,29.82,2.5,5,4.0
2011-08-06,2,41.786,-87.752,85,73,79.0,M,70,72,0,14,-,-,RA BR,M,M,M,0.69,29.15,29.80,1.3,3,3.7
2011-08-07,1,41.995,-87.933,86,68,77.0, 4,69,71,0,12,0451,1904,TSRA BR,0,M,0.0,0.75,29.03,29.75,4.6,27,6.4
2011-08-07,2,41.786,-87.752,87,70,78.5,M,69,72,0,14,-,-,RA BR HZ,M,M,M,0.49,29.09,29.73,3.6,26,5.6
2011-08-08,1,41.995,-87.933,80,68,74.0, 1,67,69,0, 9,0452,1903,RA BR,0,M,0.0,0.63,29.00,29.72,4.0,4,6.2
2011-08-08,2,41.786,-87.752,80,69,74.5,M,67,70,0,10,-,-,TSRA RA BR,M,M,M,0.29,29.06,29.70,2.8,6,5.8
